"43";"2";"Amaze";"놀라게 하다 ";"2";"604";"609"
"44";"2";"Level";"수준(의), 수평(의)";"1";"619";"637"
"45";"2";"Discover";"발견하다";"1";"590";"598"
"46";"2";"Essence";"(사물의)본질, 정수";"3";"615";"621"
"47";"2";"Benefit";"이익(이 되다)";"2";"588";"600"
"48";"2";"Affect";"~에 영향을 미치다 ";"3";"668";"686"
"49";"2";"Reduce";"줄이다";"3";"615";"625"
"50";"2";"Chemistry";"화학";"2";"601";"606"
"51";"2";"Immediate";"직접의, 즉각적인 ";"3";"600";"616"
"52";"2";"Thus";"그러므로";"1";"608";"614"
"53";"2";"Proper";"적절한";"3";"646";"658"
"54";"2";"Profession";"직업";"1";"593";"610"
"55";"2";"Economic";"경제(학)의";"2";"580";"589"
"56";"2";"Cell";"세포";"2";"584";"589"
"57";"2";"Focus";"집중하다, 초점 ";"2";"587";"593"
"58";"2";"Issue";"논란거리";"3";"589";"597"
"59";"2";"Poetry";"운문";"1";"601";"610"
"60";"2";"Demand";"수요, 요구하다";"3";"591";"598"
"61";"2";"Occur";"발생하다 ";"3";"594";"620"
"62";"2";"Complex";"복잡한, 복합체 ";"3";"664";"667"
"63";"2";"Define";"정의하다, 한계짓다";"2";"614";"622"
"64";"2";"Proud";"자랑스러워하는";"1";"627";"636"
"65";"2";"Aware";"알고있는";"3";"568";"597"
"66";"2";"Contact";"접촉(하다)";"3";"615";"620"
"67";"2";"Performance";"공연";"2";"612";"623"
"68";"2";"Detail";"세부, 상세한 상술하다";"3";"608";"615"
"69";"2";"Approach";"접근(하다)";"3";"572";"589"
"70";"2";"Participate";"참여하다, 첨가하다";"3";"588";"601"
"71";"2";"Fashion";"유행, 방식";"1";"614";"624"
"72";"2";"Package";"꾸러미, 포장(하다)";"1";"598";"606"
"73";"2";"Disappear";"사라지다";"2";"602";"604"
"74";"2";"Career";"직업, 경력";"3";"619";"632"
"75";"2";"Secure";"안전한, 안전하게 하다";"3";"621";"628"
"76";"2";"Novel";"소설, 참신한";"3";"579";"584"
"77";"2";"Despite";"~에도 불구하고 ";"3";"633";"641"
"78";"2";"Background";"배경(지식)";"1";"562";"567"
"79";"2";"Solution";"해결(책)";"2";"648";"657"
"80";"2";"Generate";"일으키다";"3";"602";"624"
"81";"3";"Eventually";"결국 ";"2";"582";"597"
"82";"3";"Decrease";"감소(하다)";"3";"546";"560"
"83";"3";"Recycle";"재활용하다";"3";"549";"559"
"84";"3";"Desire";"바라다, 욕구";"2";"585";"596"
"85";"3";"Balance";"균형(을 이루다)";"1";"581";"591"
"86";"3";"Publish";"발표하다, 출판하다";"3";"565";"575"
"87";"3";"Congratulate";"축하하다";"2";"576";"587"
"88";"3";"Compose";"구성하다";"3";"560";"572"
"89";"3";"Follow";"~의 뒤를 잇다, 따라가다";"1";"573";"578"
"90";"3";"Negative";"부정적인";"3";"601";"613"
"91";"3";"Occasion";"경우, 특별한 일";"2";"593";"605"
"92";"3";"Replace";"~을 대체하다";"3";"576";"587"
"93";"3";"Expert";"전문가";"3";"566";"582"
"94";"3";"Term";"기간, 학기";"3";"543";"561"
"95";"3";"Relieve";"경감하다, 안도시키다";"3";"569";"580"
"96";"3";"Describe";"묘사하다";"3";"540";"560"
"97";"3";"Biology";"생물학";"3";"544";"552"
"98";"3";"Due";"만기의";"3";"569";"595"
"99";"3";"Equipment";"장치, 장비 ";"1";"587";"597"
"100";"3";"Account";"은행 계좌";"3";"574";"582"
"101";"3";"Birth";"탄생 ";"1";"586";"589"
"102";"3";"Constant";"불변의 ";"3";"546";"598"
"103";"3";"Genius";"천재";"3";"578";"590"
"104";"3";"Reflect";"반영하다, 반사하다";"3";"597";"605"
"105";"3";"Cause";"원인(이 되다)";"2";"592";"615"
"106";"3";"Frequent";"빈번한";"2";"570";"586"
"107";"3";"Steady";"안정된, 한결같은";"3";"568";"581"
"108";"3";"Extreme";"극단(의)";"2";"531";"541"
"109";"3";"Tend";"~하는 경향이 있다";"3";"592";"602"
"110";"3";"Insist";"주장하다";"3";"568";"581"
"111";"3";"Extend";"연장하다, 넓히다";"2";"572";"593"
"112";"3";"Politics";"정치(학)";"2";"556";"565"
"113";"3";"Lonely";"외로운";"1";"570";"574"
"114";"3";"Habitat";"서식지, 주거지";"3";"585";"595"
"115";"3";"Mental";"정신의";"3";"542";"546"
"116";"3";"Factor";"요인, 요소";"3";"557";"569"
"117";"3";"Exchange";"교환하다";"3";"627";"639"
"118";"3";"Active";"활동적인, 적극적인";"2";"544";"560"
"119";"3";"Species";"종";"3";"540";"705"
"120";"3";"Athletic";"운동의";"1";"575";"582"
"121";"4";"Dental";"치아의";"1";"391";"406"
"122";"4";"Delight";"기쁨, 기쁘게 하다";"2";"391";"411"
"123";"4";"Confident";"자신 있는";"2";"389";"410"
"124";"4";"Gradually";"점차, 차츰";"3";"383";"395"
"125";"4";"Electricity";"전기";"1";"364";"372"
"126";"4";"Shadow";"그림자, 그늘지게 하다";"1";"412";"420"
"127";"4";"Access";"접근";"3";"386";"405"
"128";"4";"Announce";"알리다";"3";"385";"396"
"129";"4";"Allow";"허락하다, 인정하다";"1";"362";"384"
"130";"4";"Firm";"확고한, 단단한";"2";"401";"430"
"131";"4";"Vary";"바꾸다";"1";"377";"402"
"132";"4";"Injure";"상처를 입히다";"3";"397";"405"
"133";"4";"Permit";"허락하다";"3";"375";"392"
"134";"4";"Threat";"위협";"3";"383";"387"
"135";"4";"Flood";"홍수, 범람시키다";"2";"414";"422"
"136";"4";"Disabled";"무능력의, 장애의";"2";"395";"402"
"137";"4";"Lack";"부족, ~이 부족하다";"2";"377";"384"
"138";"4";"Signify";"의미하다, 중요하다";"3";"366";"383"
"139";"4";"Concentrate";"집중하다";"2";"421";"435"
"140";"4";"Emphasize";"강조하다";"3";"372";"386"
"141";"4";"Astronomy";"천문학";"3";"401";"408"
"142";"4";"Commerce";"상업, 교역";"2";"367";"377"
"143";"4";"Capable";"능력 있는";"3";"376";"384"
"144";"4";"Fuel";"연료(를 가하다)";"2";"388";"398"
"145";"4";"Manufacture";"제조(하다), 제품";"3";"402";"420"
"146";"4";"Movement";"움직임, 운동";"2";"391";"399"
"147";"4";"Combine";"결합시키다, 겸하다";"1";"394";"402"
"148";"4";"Gene";"유전자";"2";"393";"400"
"149";"4";"Response";"응답, 반응";"1";"375";"379"
"150";"4";"Victim";"희생(자)";"2";"358";"367"
"151";"4";"Pressure";"압력(을 가하다)";"3";"367";"375"
"152";"4";"Accompany";"동반하다";"3";"366";"375"
"153";"4";"Frustrate";"좌절시키다";"2";"417";"431"
"154";"4";"Construct";"건설하다";"3";"390";"406"
"155";"4";"Dwindle";"점점 줄어들다";"1";"374";"407"
"156";"4";"Increase";"증가(하다)";"3";"400";"410"
"157";"4";"Entertain";"즐겁게 하다";"3";"389";"411"
"158";"4";"Predict";"예언하다";"3";"404";"416"
"159";"4";"Apologize";"사과하다";"1";"366";"369"
"160";"4";"Verdict";"판결, 결정";"1";"354";"378"
"161";"5";"Sight";"시야";"1";"457";"461"
"162";"5";"Quantity";"양 ";"2";"396";"401"
"163";"5";"Conclude";"결론짓다";"3";"430";"440"
"164";"5";"Donate";"기부하다";"1";"449";"450"
"165";"5";"Personality";"개성, 성격";"2";"405";"411"
"166";"5";"Struggle";"노력(하다), 투쟁";"2";"396";"407"
"167";"5";"Electronic";"전자의";"2";"463";"468"
"168";"5";"Absorb";"흡수하다";"2";"400";"405"
"169";"5";"Advantage";"이익";"3";"400";"411"
"170";"5";"Incredible";"굉장한";"3";"439";"449"
"171";"5";"Enable";"가능하게 하다";"3";"421";"590"
"172";"5";"Instruction";"지시";"1";"407";"424"
"173";"5";"Assume";"추정하다";"3";"413";"425"
"174";"5";"Attempt";"시도(하다)";"3";"424";"439"
"175";"5";"Variety";"다양(성)";"2";"443";"446"
"176";"5";"Confuse";"혼동하다, 혼란시키다";"3";"446";"449"
"177";"5";"Indicate";"지적하다, 나타내다";"3";"415";"434"
"178";"5";"Analyze";"분석하다";"3";"413";"422"
"179";"5";"Labor";"노동(하다)";"3";"470";"480"
"180";"5";"Remark";"의견(을 말하다)";"1";"375";"420"
"181";"5";"Moral";"도덕적인";"2";"422";"426"
"182";"5";"Embarrassed";"당황한";"3";"467";"474"
"183";"5";"Claim";"요구, 주장(하다)";"3";"434";"445"
"184";"5";"Stock";"재고품, 저장(하다)";"2";"432";"440"
"185";"5";"Resident";"거주자";"2";"433";"441"
"186";"5";"Reasonable";"논리적인, 분별력 있는";"2";"395";"400"
"187";"5";"Interrupt";"방해하다, 중단시키다";"3";"453";"466"
"188";"5";"Discount";"할인(하다)";"2";"416";"420"
"189";"5";"Creature";"생물";"2";"405";"410"
"190";"5";"Heal";"치료하다, 낫게하다";"2";"450";"455"
"191";"5";"Stranger";"낯선 사람";"1";"451";"452"
"192";"5";"Revolution";"혁명";"2";"448";"452"
"193";"5";"Criticize";"비난하다";"2";"406";"422"
"194";"5";"Convince";"확신시키다";"3";"427";"442"
"195";"5";"Feature";"특징";"2";"422";"431"
"196";"5";"Tide";"조수, 밀물과 썰물";"2";"408";"415"
"197";"5";"Establish";"설립하다, 제정하다";"3";"466";"471"
"198";"5";"Obtain";"얻다, 획득하다";"3";"432";"439"
"199";"5";"Assist";"도움을 주다";"3";"416";"432"
"200";"5";"Disaster";"재해, 재앙(의)";"3";"434";"438"
"201";"6";"Efficient";"효율적인, 유능한";"3";"395";"399"
"202";"6";"Terrific";"굉장한";"2";"392";"411"
"203";"6";"React";"반응하다";"2";"410";"421"
"204";"6";"Independent";"독립적인";"2";"403";"406"
"205";"6";"Theory";"이론";"2";"405";"408"
"206";"6";"Qualify";"자격을 얻다";"3";"351";"365"
"207";"6";"Clue";"단서";"2";"391";"399"
"208";"6";"Recall";"상기(하다)";"2";"410";"418"
"209";"6";"Risk";"위험(을 감수하다)";"2";"414";"418"
"210";"6";"Cancer";"암";"2";"375";"376"
"211";"6";"Treatment";"취급, 대우";"2";"389";"399"
"212";"6";"Specific";"구체적인";"3";"392";"408"
"213";"6";"Engage";"관여하다";"2";"360";"384"
"214";"6";"Motivate";"동기부여 하다";"3";"411";"415"
"215";"6";"Import";"수입(하다)";"3";"372";"382"
"216";"6";"Elder";"연장자, 나이가 위인";"1";"391";"391"
"217";"6";"Depress";"우울하게 하다";"3";"417";"427"
"218";"6";"Fascinate";"매혹하다";"2";"409";"425"
"219";"6";"Violent";"난폭한";"1";"416";"422"
"220";"6";"Alarm";"놀람, 경보";"2";"411";"421"
"221";"6";"Edge";"가장자리";"2";"402";"405"
"222";"6";"Deserve";"받을 가치가 있다";"3";"362";"379"
"223";"6";"Route";"길";"3";"358";"359"
"224";"6";"Psychology";"심리(학)";"3";"410";"415"
"225";"6";"Mole";"사마귀, 점";"1";"374";"387"
"226";"6";"Passion";"열정";"3";"388";"398"
"227";"6";"Weed";"잡초(를 제거하다)";"1";"361";"373"
"228";"6";"Conscience";"양심";"3";"400";"413"
"229";"6";"Consider";"숙고하다, 고려하다";"3";"378";"383"
"230";"6";"Salary";"급료, 봉급";"1";"382";"390"
"231";"6";"Pose";"자세(를 취하다)";"2";"395";"399"
"232";"6";"Purchase";"구매(하다)";"2";"363";"375"
"233";"6";"Length";"길이";"2";"384";"386"
"234";"6";"Occupy";"(시간, 장소를) 차지하다";"3";"372";"391"
"235";"6";"Acquire";"습득하다";"3";"381";"392"
"236";"6";"Interact";"상호작용 하다";"1";"396";"398"
"237";"6";"Decide";"결정하다";"1";"422";"426"
"238";"6";"Lifetime";"평생(의)";"1";"385";"387"
"239";"6";"Decade";"10년(간)";"3";"391";"396"
"240";"6";"Grain";"곡물";"2";"387";"392"
"241";"7";"Meaningful";"의미심장한";"1";"314";"318"
"242";"7";"Brief";"간단한, 간단히 알려주다";"2";"288";"314"
"243";"7";"Severe";"심한, 엄한";"2";"279";"300"
"244";"7";"Survival";"생존";"1";"302";"302"
"245";"7";"Comment";"논평(하다)";"3";"292";"299"
"246";"7";"Leap";"도약(하다)";"2";"282";"303"
"247";"7";"Survey";"설문조사(하다), 둘러보다";"3";"322";"496"
"248";"7";"Mechanic";"기계공";"3";"304";"307"
"249";"7";"Mood";"분위기";"1";"305";"305"
"250";"7";"Mere";"단지 ~에 불과한";"1";"251";"267"
"251";"7";"Typical";"전형적인";"3";"325";"328"
"252";"7";"Approve";"승인하다";"3";"284";"304"
"253";"7";"Rural";"시골의";"2";"273";"290"
"254";"7";"Finance";"재정, 자금을 조달하다";"3";"308";"320"
"255";"7";"Operation";"작업, 운영";"1";"307";"323"
"256";"7";"Crime";"범죄";"1";"320";"323"
"257";"7";"Awful";"끔찍한";"2";"307";"482"
"258";"7";"Series";"연속";"2";"321";"330"
"259";"7";"Exhausted";"고갈된";"1";"282";"296"
"260";"7";"Flu";"감기(의)";"1";"290";"293"
"261";"7";"Surround";"둘러싸다";"3";"293";"298"
"262";"7";"Display";"전시(하다)";"3";"304";"310"
"263";"7";"Policy";"정책";"3";"288";"293"
"264";"7";"Mass";"덩어리";"2";"297";"318"
"265";"7";"Committee";"위원(회)";"3";"300";"315"
"266";"7";"Accurate";"정확한";"2";"295";"316"
"267";"7";"Arrange";"정리하다, 준비하다";"3";"270";"286"
"268";"7";"Consult";"상담하다";"2";"288";"306"
"269";"7";"Reward";"보수, 보답하다";"3";"300";"308"
"270";"7";"Recover";"회복하다, 되찾다";"2";"284";"296"
"271";"7";"Facility";"시설, 편의";"3";"282";"292"
"272";"7";"Shred";"찢다, 째다";"1";"297";"316"
"273";"7";"Downtown";"도심(의)";"1";"291";"297"
"274";"7";"Attach";"붙이다, 첨부하다";"3";"292";"301"
"275";"7";"Monster";"괴물";"2";"297";"302"
"276";"7";"Enormous";"엄청난, 거대한";"3";"295";"300"
"277";"7";"Domestic";"국내의, 가정의";"2";"279";"298"
"278";"7";"Elementary";"기초적인";"2";"293";"297"
"279";"7";"Refer";"언급하다";"3";"281";"298"
"280";"7";"Gap";"격차";"1";"268";"271"
"281";"8";"Renaissance";"문예부흥운동";"1";"234";"242"
"282";"8";"Journey";"여행";"2";"229";"239"
"283";"8";"Plain";"명백한";"2";"220";"248"
"284";"8";"Previous";"이전의";"3";"213";"223"
"285";"8";"Slight";"약간의, 경미한";"2";"233";"245"
"286";"8";"Leisure";"여가, 한가한";"1";"232";"408"
"287";"8";"Produce";"생산하다";"2";"234";"242"
"288";"8";"Stroke";"뇌졸중";"1";"215";"239"
"289";"8";"Break";"찢다, 고장내다";"1";"241";"254"
"290";"8";"Breed";"낳다, 양육하다";"2";"200";"215"
"291";"8";"Muscle";"근육";"2";"243";"250"
"292";"8";"Delay";"연기하다, 미루다";"3";"258";"268"
"293";"8";"File";"서류철(을 작성하다)";"1";"227";"237"
"294";"8";"Ethic";"윤리";"1";"242";"257"
"295";"8";"Instant";"즉각의";"2";"224";"237"
"296";"8";"Reveal";"폭로하다";"2";"227";"244"
"297";"8";"Include";"포함하다";"3";"246";"253"
"298";"8";"Urban";"도시의";"3";"246";"253"
"299";"8";"Witness";"증거, 목격하다";"2";"214";"247"
"300";"8";"Admit";"인정하다";"3";"237";"253"
"301";"8";"Device";"장치 ";"1";"225";"234"
"302";"8";"Owe";"빚지고 있다";"2";"211";"224"
"303";"8";"Intend";"~할 작정이다, 의도하다";"2";"226";"241"
"304";"8";"Award";"수여하다";"3";"200";"209"
"305";"8";"Preserve";"보존하다, 보호하다";"3";"209";"217"
"306";"8";"Underground";"지하(의)";"1";"226";"231"
"307";"8";"Consequence";"결과";"3";"222";"237"
"308";"8";"Aspect";"관점";"3";"232";"254"
"309";"8";"Target";"목표(의)(로 삼다)";"1";"228";"236"
"310";"8";"Headache";"두통";"1";"230";"236"
"311";"8";"Horizon";"수평선, 지평선";"2";"217";"229"
"312";"8";"Accomplish";"성취하다";"3";"233";"242"
"313";"8";"Surf";"파도(타기를 하다)";"1";"233";"241"
"314";"8";"Adopt";"채택하다";"3";"234";"253"
"315";"8";"Potential";"잠재적인, 잠재력";"3";"260";"267"
"316";"8";"Slip";"미끄러지다, 실수하다";"2";"248";"419"
"317";"8";"Civilization";"문명";"2";"215";"221"
"318";"8";"Row";"열";"2";"224";"246"
"319";"8";"Atmosphere";"대기";"3";"225";"236"
"320";"8";"Label";"꼬리표";"2";"226";"232"
"321";"9";"Decorate";"장식하다";"2";"230";"234"
"322";"9";"Identify";"~임을 확인하다";"2";"233";"252"
"323";"9";"Secretary";"비서, 서기관";"2";"235";"242"
"324";"9";"Scale";"규모";"2";"237";"242"
"325";"9";"Addict";"중독시키다";"3";"199";"208"
"326";"9";"Evident";"명백한";"1";"207";"226"
"327";"9";"Seldom";"좀처럼 ~않는";"2";"256";"265"
"328";"9";"Standard";"기준(의)";"2";"230";"241"
"329";"9";"Basis";"기초, 원리";"1";"234";"250"
"330";"9";"Automatic";"자동적인";"1";"237";"410"
"331";"9";"Region";"지역";"3";"223";"227"
"332";"9";"Sake";"목적";"2";"186";"226"
"333";"9";"Artificial";"인공적인";"3";"237";"247"
"334";"9";"Possess";"소유하다";"3";"238";"249"
"335";"9";"Substance";"물질";"3";"215";"228"
"336";"9";"Realistic";"현실적인";"1";"239";"245"
"337";"9";"Physics";"물리학";"2";"222";"228"
"338";"9";"Encounter";"만나다, 마주침";"2";"225";"239"
"339";"9";"Differ";"다르다";"3";"231";"239"
"340";"9";"Principle";"원칙, 원리";"3";"221";"238"
"341";"9";"Memorize";"기억하다";"1";"192";"193"
"342";"9";"Evaluate";"평가하다";"3";"217";"231"
"343";"9";"Fulfill";"달성하다, 이행하다";"2";"207";"231"
"344";"9";"Stink";"역겹다, 악취가 나다";"2";"228";"238"
"345";"9";"Tremendous";"굉장한";"3";"220";"230"
"346";"9";"Application";"적용";"1";"215";"225"
"347";"9";"Vote";"투표(하다)";"2";"200";"209"
"348";"9";"Railroad";"철도";"1";"228";"231"
"349";"9";"Cooperate";"협력하다";"2";"229";"240"
"350";"9";"Emit";"방출하다";"3";"206";"377"
"351";"9";"Request";"요청(하다)";"3";"212";"221"
"352";"9";"Guarantee";"보증(하다)";"3";"248";"255"
"353";"9";"Resist";"저항하다";"3";"219";"228"
"354";"9";"Grant";"승인하다, 수여하다";"2";"199";"241"
"355";"9";"Permanent";"영원한";"3";"230";"254"
"356";"9";"Emergency";"비상사태";"2";"208";"213"
"357";"9";"Rid";"제거하다";"2";"214";"229"
"358";"9";"Impact";"충격(을 주다), 영향";"2";"224";"233"
"359";"9";"Theme";"주제, 화제";"2";"216";"220"
"360";"9";"Rely";"의지하다";"2";"224";"237"
"361";"10";"Hesitate";"망설이다";"1";"217";"236"
"362";"10";"Location";"장소";"1";"231";"245"
"363";"10";"Organism";"유기체, 생명체";"1";"247";"262"
"364";"10";"Resolve";"결심하다(시키다)";"3";"199";"237"
"365";"10";"Curve";"곡선";"1";"215";"219"
"366";"10";"Suitable";"적절한";"2";"210";"219"
"367";"10";"Distribute";"분배하다";"3";"214";"231"
"368";"10";"Restrict";"제한하다";"3";"229";"242"
"369";"10";"Rainforest";"(열대)우림";"1";"200";"218"
"370";"10";"Circumstance";"상황, 환경";"3";"219";"233"
"371";"10";"Interpret";"통역하다";"3";"217";"228"
"372";"10";"Recite";"암송하다";"2";"204";"227"
"373";"10";"Annoy";"괴롭히다, 귀찮게 하다";"2";"215";"222"
"374";"10";"Frighten";"겁먹게 하다";"1";"223";"229"
"375";"10";"Estimate";"평가하다";"2";"212";"234"
"376";"10";"Cabin";"오두막집";"2";"217";"240"
"377";"10";"Adventure";"모험";"2";"233";"239"
"378";"10";"Entrance";"입장, 입구";"1";"226";"245"
"379";"10";"Persuade";"설득하다";"3";"223";"240"
"380";"10";"Gear";"장비";"2";"200";"203"
"381";"10";"Ray";"광선";"2";"242";"255"
"382";"10";"Release";"놓아주다, 석방";"3";"243";"254"
"383";"10";"Slave";"노예";"2";"221";"234"
"384";"10";"Perceive";"인지하다";"3";"210";"229"
"385";"10";"Rank";"등급(을 매기다)";"2";"220";"223"
"386";"10";"Offer";"제공하다, 제안하다";"2";"220";"234"
"387";"10";"Symphony";"교향곡";"2";"222";"225"
"388";"10";"Envy";"부러워하다, 부러움";"2";"224";"230"
"389";"10";"Corporate";"회사의";"2";"212";"234"
"390";"10";"Autograph";"서명(하다)";"3";"237";"245"
"391";"10";"Retire";"은퇴하다";"2";"215";"225"
"392";"10";"Appeal";"간청하다";"3";"255";"433"
"393";"10";"Identical";"동일한";"1";"208";"241"
"394";"10";"Innocence";"순결";"1";"230";"250"
"395";"10";"Investment";"투자";"2";"230";"237"
"396";"10";"Authority";"권위";"2";"216";"231"
"397";"10";"Alternative";"대안(의)";"3";"215";"226"
"398";"10";"Infant";"유아";"1";"233";"252"
"399";"10";"Calculate";"계산하다";"1";"213";"219"
"400";"10";"Charity";"자비, 자선단체";"2";"222";"231"
"401";"11";"Receive";"받다";"2";"211";"222"
"402";"11";"Whereas";"~인 반면에";"2";"235";"243"
"403";"11";"Broad";"넓은";"2";"192";"200"
"404";"11";"Ignorant";"무식한";"1";"215";"228"
"405";"11";"Depend";"의지하다";"3";"226";"235"
"406";"11";"Pure";"순수한";"1";"213";"229"
"407";"11";"Extinct";"멸종된";"3";"219";"232"
"408";"11";"Household";"가정";"1";"218";"231"
"409";"11";"Chapter";"(책, 논문의) 장";"1";"224";"240"
"410";"11";"Refund";"환불(하다)";"3";"224";"231"
"411";"11";"Institute";"연구소, 협회";"2";"204";"227"
"412";"11";"Lately";"최근에";"2";"240";"253"
"413";"11";"Accept";"받아들이다";"3";"210";"220"
"414";"11";"Ashamed";"부끄러워하는";"3";"221";"228"
"415";"11";"Dense";"조밀한, 조잡한";"2";"215";"235"
"416";"11";"Rescue";"구조(하다)";"1";"208";"221"
"417";"11";"Continue";"계속하다";"2";"220";"231"
"418";"11";"Destination";"목적지";"2";"214";"231"
"419";"11";"Expand";"확장하다";"3";"231";"239"
"420";"11";"Evolution";"진화";"1";"209";"222"
"421";"11";"Isolate";"고립시키다";"3";"219";"231"
"422";"11";"Gravity";"중력";"2";"222";"234"
"423";"11";"Genuine";"진짜의";"3";"202";"225"
"424";"11";"Status";"상태, 지위";"3";"209";"218"
"425";"11";"Compete";"경쟁하다";"2";"221";"231"
"426";"11";"Military";"군대(의)";"2";"193";"199"
"427";"11";"Logic";"논리(학)";"3";"239";"246"
"428";"11";"Commit";"저지르다";"3";"190";"224"
"429";"11";"Sensible";"현명한";"3";"210";"226"
"430";"11";"Sum";"총합";"2";"233";"242"
"431";"11";"Conserve";"보존하다";"2";"215";"226"
"432";"11";"Swing";"흔들리다";"2";"224";"238"
"433";"11";"Reproduce";"재생하다, 복제하다";"2";"223";"232"
"434";"11";"Tone";"어조";"2";"211";"223"
"435";"11";"Concept";"개념";"1";"243";"251"
"436";"11";"Invitation";"초대(장)";"2";"209";"222"
"437";"11";"Precise";"정확한";"3";"205";"235"
"438";"11";"Formal";"공식적인";"2";"196";"212"
"439";"11";"Particle";"입자";"3";"208";"218"
"440";"11";"Cancel";"취소하다";"2";"227";"237"
"441";"12";"Departure";"출발";"2";"247";"290"
"442";"12";"Apparent";"명백한";"3";"243";"263"
"443";"12";"Visual";"시각의";"2";"286";"294"
"444";"12";"Agriculture";"농업";"3";"258";"283"
"445";"12";"Rite";"(종교적)의식";"1";"250";"273"
"446";"12";"Poverty";"가난";"2";"253";"258"
"447";"12";"Sculpture";"조각(하다)";"2";"260";"268"
"448";"12";"Descend";"내려오다, 물려주다";"3";"275";"285"
"449";"12";"Leak";"새는구멍, 새다";"2";"261";"269"
"450";"12";"Portion";"일부, 분할하다";"3";"269";"283"
"451";"12";"Companion";"동료";"2";"290";"302"
"452";"12";"Diligent";"근면한";"1";"274";"303"
"453";"12";"Distinct";"별개의, 뚜렷한";"2";"231";"266"
"454";"12";"Component";"구성요소, 구성하고있는";"2";"256";"262"
"455";"12";"Current";"해류, 현재";"3";"255";"269"
"456";"12";"Universal";"보편적인";"1";"271";"280"
"457";"12";"Trap";"함정";"2";"275";"281"
"458";"12";"Eager";"갈망하는";"2";"258";"296"
"459";"12";"Legal";"법률의, 합법의";"3";"247";"261"
"460";"12";"Demonstrate";"설명하다";"2";"230";"294"
"461";"12";"Democracy";"민주주의";"1";"280";"281"
"462";"12";"Mature";"성숙한, 성숙해지다";"2";"256";"287"
"463";"12";"Brilliant";"찬란한, 명석한";"2";"248";"253"
"464";"12";"Annual";"연례의";"3";"233";"248"
"465";"12";"Faith";"믿음";"3";"271";"283"
"466";"12";"Spare";"여분의, 검소한";"2";"274";"309"
"467";"12";"Transfer";"이동하다";"3";"260";"271"
"468";"12";"Refrigerator";"냉장고";"1";"256";"261"
"469";"12";"Oppose";"반대하다";"3";"263";"271"
"470";"12";"Desperate";"필사적인, 절망적인";"2";"252";"274"
"471";"12";"Remote";"멀리 떨어진";"3";"286";"293"
"472";"12";"Offend";"감정을 상하게 하다";"2";"232";"262"
"473";"12";"Awake";"깨우다, 깨어나다";"2";"259";"263"
"474";"12";"Vigor";"활력";"3";"259";"309"
"475";"12";"Insight";"통찰(력)";"3";"268";"283"
"476";"12";"Achieve";"목적을 이루다, 얻다";"3";"261";"273"
"477";"12";"Civil";"시민의";"3";"301";"305"
"478";"12";"Complicated";"복잡한";"1";"281";"294"
"479";"12";"Falsify";"잘못을 입증하다";"1";"265";"294"
